FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
8/20/2020,3,-99,-99,0,-99,1,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,1,-99,3,-99,0,0,0,1,1,-99,2,1,-99,1,1,1,-99
8/20/2020,4,-99,-99,1,-99,22,1,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,1,-99,1,-99,0,0,0,5,1,-99,2,2,-99,1,1,1,-99
8/20/2020,5,-99,-99,1,-99,8,1,-99,-99,-99,-99,12,-99,-99,-99,-99,-99,-99,3,-99,1,-99,0,0,0,4,15,-99,3,8,-99,1,1,1,-99
8/20/2020,6,-99,-99,5,-99,21,2,-99,-99,-99,-99,35,-99,-99,-99,-99,-99,-99,10,-99,3,-99,2,1,3,7,38,-99,3,17,-99,2,6,5,-99
8/20/2020,7,-99,-99,11,-99,17,7,-99,-99,-99,-99,16,-99,-99,-99,-99,-99,-99,12,-99,10,-99,6,6,6,11,23,-99,2,41,-99,5,7,4,-99
8/20/2020,8,-99,-99,12,-99,20,17,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,22,-99,20,-99,16,26,11,18,22,-99,8,31,-99,9,15,8,-99
8/20/2020,9,-99,-99,6,-99,33,20,-99,-99,-99,-99,8,-99,-99,-99,-99,-99,-99,52,-99,18,-99,21,22,12,17,10,-99,10,27,-99,20,32,9,-99
8/20/2020,10,-99,-99,9,-99,22,21,-99,-99,-99,-99,22,-99,-99,-99,-99,-99,-99,54,-99,8,-99,24,23,22,12,25,-99,17,28,-99,30,26,8,-99
8/20/2020,11,-99,-99,9,-99,13,11,-99,-99,-99,-99,18,-99,-99,-99,-99,-99,-99,17,-99,3,-99,14,7,15,9,8,-99,9,11,-99,13,15,4,-99
8/20/2020,12,-99,-99,4,-99,8,6,-99,-99,-99,-99,10,-99,-99,-99,-99,-99,-99,6,-99,1,-99,6,3,6,5,6,-99,4,8,-99,5,5,2,-99
8/20/2020,13,-99,-99,2,-99,3,3,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,3,-99,0,-99,3,0,-99,2,2,-99,2,9,-99,2,3,1,-99
8/20/2020,14,-99,-99,1,-99,2,2,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,2,-99,0,-99,1,0,1,2,2,-99,2,9,-99,1,3,1,-99
8/20/2020,15,-99,-99,0,-99,2,2,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,5,-99,0,-99,2,1,0,1,2,-99,2,4,-99,1,3,1,-99
8/20/2020,16,-99,-99,0,-99,2,2,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,5,-99,0,-99,2,0,0,2,1,-99,2,3,-99,1,5,1,-99
8/20/2020,17,-99,-99,0,-99,2,1,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,6,-99,0,-99,1,0,0,3,1,-99,2,4,-99,1,1,2,-99
8/20/2020,18,-99,-99,1,-99,5,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,3,-99,1,-99,1,0,1,3,1,-99,2,7,-99,1,2,1,-99
8/20/2020,19,-99,-99,3,-99,4,2,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,1,-99,1,-99,1,0,1,4,1,-99,2,12,-99,1,2,2,-99
8/20/2020,20,-99,-99,1,-99,2,1,-99,-99,-99,-99,6,-99,-99,-99,-99,-99,-99,0,-99,1,-99,1,0,3,3,1,-99,2,11,-99,1,2,1,-99
8/20/2020,21,-99,-99,11,-99,1,1,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,1,-99,1,-99,3,0,6,4,0,-99,2,3,-99,1,4,1,-99
8/20/2020,22,-99,-99,3,-99,2,1,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,3,-99,1,-99,3,0,2,5,1,-99,3,2,-99,1,2,1,-99
8/20/2020,23,-99,-99,4,-99,1,1,-99,-99,-99,-99,8,-99,-99,-99,-99,-99,-99,2,-99,0,-99,1,0,5,4,1,-99,2,2,-99,1,1,1,-99
8/20/2020,24,-99,-99,2,-99,2,1,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,2,-99,0,-99,1,0,0,1,1,-99,2,5,-99,1,1,2,-99
8/21/2020,1,-99,-99,1,-99,2,2,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,2,-99,1,-99,0,0,0,2,2,-99,2,5,-99,1,1,1,-99
8/21/2020,2,-99,-99,0,-99,3,2,-99,-99,-99,2,0,-99,-99,-99,-99,-99,-99,2,-99,0,-99,0,0,0,2,1,-99,2,4,-99,1,0,1,-99
8/21/2020,3,-99,-99,2,-99,6,2,-99,-99,-99,8,1,-99,-99,-99,-99,-99,-99,6,-99,0,-99,0,0,0,1,2,-99,2,3,-99,1,1,2,-99
8/21/2020,4,-99,-99,2,-99,11,2,-99,-99,-99,4,4,-99,-99,-99,-99,-99,-99,17,-99,1,-99,0,1,0,3,7,-99,2,4,-99,1,0,3,-99
8/21/2020,5,-99,-99,8,-99,16,2,-99,-99,-99,34,11,-99,-99,-99,-99,-99,-99,26,-99,3,-99,1,0,0,5,25,-99,2,26,-99,1,2,12,-99
8/21/2020,6,-99,-99,20,-99,38,5,-99,-99,-99,33,9,-99,-99,-99,-99,-99,-99,24,-99,12,-99,3,1,2,9,24,-99,5,52,-99,3,23,16,-99
8/21/2020,7,-99,-99,14,-99,31,13,-99,-99,-99,41,27,-99,-99,-99,-99,-99,-99,23,-99,46,-99,16,7,39,26,45,-99,4,42,-99,3,21,34,-99
8/21/2020,8,-99,-99,9,-99,31,19,-99,-99,-99,36,53,-99,-99,-99,-99,-99,-99,56,-99,52,-99,22,17,40,42,37,-99,18,36,-99,19,19,33,-99
8/21/2020,9,-99,-99,9,-99,28,15,-99,-99,-99,24,23,-99,-99,-99,-99,-99,-99,38,-99,10,-99,41,16,28,21,19,-99,13,16,-99,21,29,20,-99
8/21/2020,10,-99,-99,6,-99,14,12,-99,-99,-99,10,8,-99,-99,-99,-99,-99,-99,21,-99,2,-99,21,10,8,10,7,-99,12,21,-99,16,32,-99,-99
8/21/2020,11,-99,-99,3,-99,8,7,-99,-99,-99,4,4,-99,-99,-99,-99,-99,-99,10,-99,1,-99,12,4,2,6,3,-99,5,26,-99,9,13,-99,-99
8/21/2020,12,-99,-99,2,-99,6,3,-99,-99,-99,3,5,-99,-99,-99,-99,-99,-99,4,-99,1,-99,6,1,2,4,2,-99,2,17,-99,4,7,-99,-99
8/21/2020,13,-99,-99,2,-99,3,3,-99,-99,-99,2,4,-99,-99,-99,-99,-99,-99,3,-99,1,-99,3,1,2,5,2,-99,2,8,-99,3,3,-99,-99
8/21/2020,14,-99,-99,1,-99,3,2,-99,-99,-99,2,3,-99,-99,-99,-99,-99,-99,2,-99,0,-99,1,0,0,2,1,-99,2,8,-99,1,2,-99,-99
8/21/2020,15,-99,-99,0,-99,2,1,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,2,-99,0,-99,1,0,0,1,1,-99,2,7,-99,1,1,0,-99
8/21/2020,16,-99,-99,0,-99,3,1,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,0,1,1,-99,2,7,-99,1,1,0,-99
8/21/2020,17,-99,-99,0,-99,3,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,1,-99,1,-99,0,0,0,1,1,-99,2,7,-99,1,1,0,-99
8/21/2020,18,-99,-99,1,-99,3,1,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,1,-99,0,-99,1,0,0,2,1,-99,2,8,-99,1,1,0,-99
8/21/2020,19,-99,-99,0,-99,3,1,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,3,-99,1,-99,1,0,1,3,1,-99,1,5,-99,1,1,0,-99
8/21/2020,20,-99,-99,2,-99,4,1,-99,-99,-99,3,3,-99,-99,-99,-99,-99,-99,1,-99,0,-99,1,0,1,5,1,-99,2,8,-99,1,1,1,-99
8/21/2020,21,-99,-99,2,-99,2,2,-99,-99,-99,3,2,-99,-99,-99,-99,-99,-99,0,-99,1,-99,1,0,0,5,1,-99,2,7,-99,1,0,1,-99
8/21/2020,22,-99,-99,1,-99,2,1,-99,-99,-99,2,2,-99,-99,-99,-99,-99,-99,0,-99,3,-99,1,0,0,5,1,-99,2,5,-99,1,1,1,-99
8/21/2020,23,-99,-99,1,-99,3,1,-99,-99,-99,2,3,-99,-99,-99,-99,-99,-99,1,-99,6,-99,1,0,2,1,1,-99,2,7,-99,1,2,1,-99
8/21/2020,24,-99,-99,5,-99,6,1,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,0,-99,3,-99,1,0,1,2,2,-99,3,6,-99,1,1,0,-99
8/22/2020,1,-99,-99,2,-99,5,1,-99,-99,-99,3,2,-99,-99,-99,-99,-99,-99,1,-99,2,-99,0,0,1,1,2,-99,3,5,-99,1,3,0,-99
8/22/2020,2,-99,-99,0,-99,2,1,-99,-99,-99,25,1,-99,-99,-99,-99,-99,-99,2,-99,28,-99,0,0,0,2,1,-99,2,4,-99,3,1,0,-99
8/22/2020,3,-99,-99,0,-99,1,1,-99,-99,-99,25,1,-99,-99,-99,-99,-99,-99,2,-99,41,-99,0,0,1,1,1,-99,2,3,-99,3,2,2,-99
8/22/2020,4,-99,-99,0,-99,5,1,-99,-99,-99,16,3,-99,-99,-99,-99,-99,-99,5,-99,36,-99,0,0,1,2,2,-99,2,9,-99,4,2,1,-99
8/22/2020,5,-99,-99,1,-99,12,2,-99,-99,-99,22,8,-99,-99,-99,-99,-99,-99,11,-99,59,-99,1,0,2,10,11,-99,5,15,-99,19,15,0,-99
8/22/2020,6,-99,-99,3,-99,21,8,-99,-99,-99,39,30,-99,-99,-99,-99,-99,-99,33,-99,78,-99,3,0,13,16,18,-99,7,31,-99,12,17,2,-99
8/22/2020,7,-99,-99,18,-99,56,11,-99,-99,-99,83,70,-99,-99,-99,-99,-99,-99,71,-99,82,-99,14,3,22,50,36,-99,11,64,-99,32,28,19,-99
8/22/2020,8,-99,-99,17,-99,50,13,-99,-99,-99,80,54,-99,-99,-99,-99,-99,-99,55,-99,51,-99,23,14,30,61,-99,-99,63,74,-99,64,59,12,-99
8/22/2020,9,-99,-99,7,-99,46,17,-99,-99,-99,30,11,-99,-99,-99,-99,-99,-99,38,-99,42,-99,22,10,27,32,4,-99,21,48,-99,24,45,7,-99
8/22/2020,10,-99,-99,3,-99,14,6,-99,-99,-99,17,12,-99,-99,-99,-99,-99,-99,16,-99,12,-99,14,4,12,8,3,-99,9,21,-99,13,25,4,-99
8/22/2020,11,-99,-99,2,-99,7,5,-99,-99,-99,8,11,-99,-99,-99,-99,-99,-99,12,-99,1,-99,6,2,5,5,2,-99,7,-99,-99,6,11,2,-99
8/22/2020,12,-99,-99,2,-99,5,4,-99,-99,-99,3,6,-99,-99,-99,-99,-99,-99,2,-99,1,-99,2,1,1,4,3,-99,5,-99,-99,5,4,1,-99
8/22/2020,13,-99,-99,1,-99,1,3,-99,-99,-99,2,4,-99,-99,-99,-99,-99,-99,1,-99,0,-99,1,1,1,2,2,-99,3,-99,-99,2,1,1,-99
8/22/2020,14,-99,-99,1,-99,2,2,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,1,-99,0,-99,1,0,1,1,1,-99,2,6,-99,1,1,1,-99
8/22/2020,15,-99,-99,1,-99,2,2,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,2,-99,0,-99,1,0,0,2,1,-99,2,4,-99,1,1,1,-99
8/22/2020,16,-99,-99,1,-99,2,2,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,2,-99,0,-99,1,0,0,2,1,-99,2,4,-99,1,1,0,-99
8/22/2020,17,-99,-99,0,-99,2,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,3,-99,0,-99,1,0,1,2,1,-99,2,4,-99,1,1,0,-99
8/22/2020,18,-99,-99,0,-99,2,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,3,-99,0,-99,1,0,1,2,0,-99,3,4,-99,1,1,0,-99
8/22/2020,19,-99,-99,1,-99,2,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,3,-99,0,-99,1,0,1,3,1,-99,3,6,-99,1,0,0,-99
8/22/2020,20,-99,-99,1,-99,2,1,-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,1,3,1,-99,4,5,-99,1,0,1,-99
8/22/2020,21,-99,-99,1,-99,1,1,-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,1,3,0,-99,2,6,-99,1,0,1,-99
8/22/2020,22,-99,-99,0,-99,1,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,0,-99,0,-99,2,0,1,2,1,-99,2,2,-99,1,0,1,-99
8/22/2020,23,-99,-99,1,-99,1,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,0,-99,1,-99,1,0,0,1,1,-99,2,2,-99,1,0,0,-99
8/22/2020,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8/23/2020,4,-99,-99,0,-99,0,1,-99,-99,-99,3,0,-99,-99,-99,-99,-99,-99,4,-99,5,-99,1,0,1,3,0,-99,2,1,-99,1,2,1,-99
8/23/2020,5,-99,-99,0,-99,1,1,-99,-99,-99,9,0,-99,-99,-99,-99,-99,-99,6,-99,8,-99,0,0,0,1,0,-99,2,3,-99,1,2,0,-99
8/23/2020,6,-99,-99,1,-99,2,1,-99,-99,-99,14,1,-99,-99,-99,-99,-99,-99,8,-99,17,-99,1,0,1,2,3,-99,2,6,-99,2,2,1,-99
8/23/2020,7,-99,-99,4,-99,1,2,-99,-99,-99,13,2,-99,-99,-99,-99,-99,-99,3,-99,3,-99,2,0,2,3,1,-99,3,7,-99,3,2,1,-99
8/23/2020,8,-99,-99,6,-99,2,2,-99,-99,-99,37,4,-99,-99,-99,-99,-99,-99,5,-99,7,-99,5,0,3,5,1,-99,5,19,-99,2,4,4,-99
8/23/2020,9,-99,-99,5,-99,8,5,-99,-99,-99,10,8,-99,-99,-99,-99,-99,-99,10,-99,4,-99,5,2,7,8,2,-99,4,24,-99,4,4,7,-99
8/23/2020,10,-99,-99,2,-99,5,7,-99,-99,-99,3,6,-99,-99,-99,-99,-99,-99,8,-99,2,-99,4,4,3,4,2,-99,4,13,-99,7,6,2,-99
8/23/2020,11,-99,-99,1,-99,5,4,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,2,-99,1,-99,3,2,3,3,2,-99,4,10,-99,4,4,1,-99
8/23/2020,12,-99,-99,1,-99,3,3,-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,2,-99,0,-99,2,0,2,2,1,-99,3,7,-99,2,2,0,-99
8/23/2020,13,-99,-99,1,-99,1,2,-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,0,2,1,-99,2,5,-99,1,1,0,-99
8/23/2020,14,-99,-99,1,-99,1,1,-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,0,1,1,-99,2,4,-99,1,1,0,-99
8/23/2020,15,-99,-99,0,-99,1,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,0,1,1,-99,2,5,-99,1,1,0,-99
8/23/2020,16,-99,-99,0,-99,1,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,0,1,1,-99,2,4,-99,1,0,0,-99
8/23/2020,17,-99,-99,0,-99,1,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,0,0,1,1,-99,2,4,-99,1,1,0,-99
8/23/2020,18,-99,-99,1,-99,2,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,2,-99,0,-99,2,0,1,2,1,-99,2,4,-99,1,1,0,-99
8/23/2020,19,-99,-99,1,-99,2,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,1,-99,0,-99,2,0,1,2,0,-99,2,3,-99,1,0,0,-99
8/23/2020,20,-99,-99,1,-99,2,1,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,1,3,0,-99,2,4,-99,1,0,0,-99
8/23/2020,21,-99,-99,1,-99,1,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,1,4,0,-99,2,2,-99,1,0,0,-99
8/23/2020,22,-99,-99,0,-99,1,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,1,2,1,-99,2,2,-99,1,0,0,-99
8/23/2020,23,-99,-99,0,-99,1,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,0,-99,0,-99,1,0,0,1,0,-99,2,1,-99,1,0,0,-99
8/23/2020,24,-99,-99,0,-99,1,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,0,-99,0,-99,0,0,0,1,0,-99,2,1,-99,1,0,0,-99
8/24/2020,1,-99,-99,0,-99,0,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,0,-99,1,-99,0,0,0,1,0,-99,2,1,-99,1,0,0,-99
8/24/2020,2,-99,-99,0,-99,0,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,0,-99,0,-99,0,0,0,0,0,-99,2,0,-99,1,1,0,-99
8/24/2020,3,-99,-99,0,-99,0,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,1,-99,0,-99,0,0,0,0,0,-99,2,0,-99,1,0,0,-99
8/24/2020,4,-99,-99,0,-99,1,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,2,-99,1,-99,0,0,0,2,0,-99,2,1,-99,1,1,0,-99
8/24/2020,5,-99,-99,0,-99,3,1,-99,-99,-99,3,1,-99,-99,-99,-99,-99,-99,6,-99,0,-99,1,0,0,1,0,-99,2,3,-99,1,1,1,-99
8/24/2020,6,-99,-99,1,-99,11,1,-99,-99,-99,2,9,-99,-99,-99,-99,-99,-99,6,-99,0,-99,1,0,1,3,1,-99,2,6,-99,1,1,4,-99
8/24/2020,7,-99,-99,4,-99,16,2,-99,-99,-99,2,4,-99,-99,-99,-99,-99,-99,12,-99,1,-99,3,1,2,4,1,-99,3,15,-99,1,2,1,-99
8/24/2020,8,-99,-99,7,-99,20,8,-99,-99,-99,14,1,-99,-99,-99,-99,-99,-99,32,-99,3,-99,5,3,4,6,3,-99,5,19,-99,7,6,3,-99
8/24/2020,9,-99,-99,3,-99,16,6,-99,-99,-99,6,7,-99,-99,-99,-99,-99,-99,27,-99,3,-99,9,3,6,9,4,-99,7,22,-99,13,22,-99,-99
8/24/2020,10,-99,-99,3,-99,18,5,-99,-99,-99,4,6,-99,-99,-99,-99,-99,-99,21,-99,3,-99,12,3,12,8,5,-99,9,21,-99,19,19,3,-99
8/24/2020,11,-99,-99,2,-99,8,6,-99,-99,-99,-99,6,-99,-99,-99,-99,-99,-99,10,-99,2,-99,7,3,7,5,4,-99,9,18,-99,11,14,2,-99
8/24/2020,12,-99,-99,2,-99,4,7,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,6,-99,1,-99,3,4,3,3,4,-99,8,10,-99,5,7,1,-99
8/24/2020,13,-99,-99,1,-99,2,4,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,3,-99,1,-99,2,2,1,3,3,-99,4,6,-99,2,2,2,-99
8/24/2020,14,-99,-99,1,-99,3,2,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,4,-99,1,-99,1,0,1,3,1,-99,2,10,-99,1,1,1,-99
8/24/2020,15,-99,-99,1,-99,7,2,-99,-99,-99,2,3,-99,-99,-99,-99,-99,-99,6,-99,2,-99,5,1,3,3,1,-99,-99,9,-99,2,7,0,-99
8/24/2020,16,-99,-99,1,-99,7,4,-99,-99,-99,2,13,-99,-99,-99,-99,-99,-99,14,-99,1,-99,6,2,4,6,1,-99,4,11,-99,2,13,1,-99
8/24/2020,17,-99,-99,3,-99,9,3,-99,-99,-99,3,13,-99,-99,-99,-99,-99,-99,11,-99,2,-99,3,2,2,6,3,-99,4,23,-99,3,4,2,-99
8/24/2020,18,-99,-99,8,-99,6,3,-99,-99,-99,4,8,-99,-99,-99,-99,-99,-99,12,-99,5,-99,4,2,2,7,2,-99,3,21,-99,3,4,4,-99
8/24/2020,19,-99,-99,8,-99,12,3,-99,-99,-99,5,34,-99,-99,-99,-99,-99,-99,9,-99,2,-99,3,2,3,12,3,-99,4,14,-99,2,4,4,-99
8/24/2020,20,-99,-99,18,-99,10,3,-99,-99,-99,2,7,-99,-99,-99,-99,-99,-99,15,-99,1,-99,5,2,6,22,1,-99,4,13,-99,1,21,2,-99
8/24/2020,21,-99,-99,4,-99,27,3,-99,-99,-99,2,3,-99,-99,-99,-99,-99,-99,11,-99,6,-99,10,1,10,8,1,-99,4,20,-99,2,12,1,-99
8/24/2020,22,-99,-99,1,-99,8,3,-99,-99,-99,2,2,-99,-99,-99,-99,-99,-99,5,-99,2,-99,2,1,4,4,1,-99,4,12,-99,3,4,1,-99
8/24/2020,23,-99,-99,0,-99,7,2,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,2,-99,1,-99,1,1,2,3,1,-99,3,6,-99,1,1,1,-99
8/24/2020,24,-99,-99,0,-99,5,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,1,-99,1,-99,0,0,1,1,1,-99,2,2,-99,1,1,0,-99
8/25/2020,1,-99,-99,0,-99,2,2,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,0,-99,0,-99,0,0,0,1,-99,-99,2,3,-99,1,2,0,-99
8/25/2020,2,-99,-99,0,-99,2,2,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,0,-99,0,-99,0,0,0,1,1,-99,2,1,-99,1,1,0,-99
8/25/2020,3,-99,-99,0,-99,2,2,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,1,-99,0,-99,0,0,0,1,0,-99,2,5,-99,1,1,0,-99
8/25/2020,4,-99,-99,0,-99,3,2,-99,-99,-99,2,0,-99,-99,-99,-99,-99,-99,1,-99,0,-99,1,0,0,1,0,-99,2,2,-99,1,1,0,-99
8/25/2020,5,-99,-99,1,-99,8,2,-99,-99,-99,2,2,-99,-99,-99,-99,-99,-99,4,-99,0,-99,2,0,1,2,0,-99,3,3,-99,1,3,0,-99
8/25/2020,6,-99,-99,1,-99,10,2,-99,-99,-99,1,6,-99,-99,-99,-99,-99,-99,11,-99,1,-99,2,0,3,3,1,-99,4,5,-99,2,8,1,-99
8/25/2020,7,-99,-99,2,-99,16,3,-99,-99,-99,1,7,-99,-99,-99,-99,-99,-99,16,-99,1,-99,5,1,5,7,1,-99,4,13,-99,3,27,1,-99
8/25/2020,8,-99,-99,7,-99,20,7,-99,-99,-99,2,8,-99,-99,-99,-99,-99,-99,20,-99,6,-99,10,4,7,12,2,-99,8,22,-99,11,25,3,-99
8/25/2020,9,-99,-99,7,-99,20,9,-99,-99,-99,2,10,-99,-99,-99,-99,-99,-99,21,-99,9,-99,10,7,7,13,4,-99,14,21,-99,15,32,4,-99
8/25/2020,10,-99,-99,10,-99,21,11,-99,-99,-99,3,9,-99,-99,-99,-99,-99,-99,23,-99,4,-99,11,6,8,10,6,-99,13,23,-99,12,21,4,-99
8/25/2020,11,-99,-99,7,-99,20,10,-99,-99,-99,3,7,-99,-99,-99,-99,-99,-99,22,-99,4,-99,7,7,6,10,5,-99,12,17,-99,11,18,3,-99
8/25/2020,12,-99,-99,4,-99,16,7,-99,-99,-99,3,7,-99,-99,-99,-99,-99,-99,16,-99,2,-99,6,4,5,8,4,-99,9,12,-99,8,15,4,-99
8/25/2020,13,-99,-99,3,-99,13,6,-99,-99,-99,3,5,-99,-99,-99,-99,-99,-99,20,-99,2,-99,5,3,6,7,3,-99,10,10,-99,8,24,3,-99
8/25/2020,14,-99,-99,1,-99,10,5,-99,-99,-99,2,4,-99,-99,-99,-99,-99,-99,20,-99,1,-99,5,3,6,5,2,-99,6,9,-99,5,15,2,-99
8/25/2020,15,-99,-99,2,-99,10,4,-99,-99,-99,2,4,-99,-99,-99,-99,-99,-99,13,-99,2,-99,5,2,5,5,2,-99,6,12,-99,3,7,2,-99
8/25/2020,16,-99,-99,2,-99,10,3,-99,-99,-99,2,6,-99,-99,-99,-99,-99,-99,14,-99,2,-99,5,2,5,7,2,-99,4,12,-99,3,4,1,-99
8/25/2020,17,-99,-99,-99,-99,14,4,-99,-99,-99,4,4,-99,-99,-99,-99,-99,-99,16,-99,2,-99,6,4,5,8,2,-99,4,12,-99,4,9,3,-99
8/25/2020,18,-99,-99,-99,-99,9,3,-99,-99,-99,4,1,-99,-99,-99,-99,-99,-99,19,-99,2,-99,8,2,6,6,2,-99,5,11,-99,3,16,4,-99
8/25/2020,19,-99,-99,-99,-99,6,2,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,16,-99,2,-99,10,1,12,7,1,-99,5,12,-99,3,18,1,-99
8/25/2020,20,-99,-99,-99,-99,12,2,-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,20,-99,2,-99,10,1,10,9,1,-99,5,24,-99,2,21,1,-99
8/25/2020,21,-99,-99,3,-99,11,3,-99,-99,-99,3,2,-99,-99,-99,-99,-99,-99,9,-99,0,-99,4,2,9,4,1,-99,5,13,-99,1,5,2,-99
8/25/2020,22,-99,-99,1,-99,7,3,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,6,-99,0,-99,3,3,5,2,1,-99,4,12,-99,1,1,1,-99
8/25/2020,23,-99,-99,0,-99,6,4,-99,-99,-99,5,1,-99,-99,-99,-99,-99,-99,5,-99,0,-99,2,1,2,2,1,-99,3,4,-99,1,2,1,-99
8/25/2020,24,-99,-99,0,-99,4,2,-99,-99,-99,2,0,-99,-99,-99,-99,-99,-99,3,-99,6,-99,1,0,2,2,1,-99,3,4,-99,2,2,1,-99
8/26/2020,1,-99,-99,0,-99,8,2,-99,-99,-99,4,0,-99,-99,-99,-99,-99,-99,4,-99,4,-99,1,0,1,1,1,-99,3,2,-99,2,5,0,-99
8/26/2020,2,-99,-99,0,-99,4,1,-99,-99,-99,2,0,-99,-99,-99,-99,-99,-99,7,-99,26,-99,10,0,5,1,1,-99,2,1,-99,1,12,1,-99
8/26/2020,3,-99,-99,0,-99,3,1,-99,-99,-99,1,0,-99,-99,-99,-99,-99,-99,6,-99,19,-99,14,0,14,1,1,-99,2,2,-99,1,13,1,-99
8/26/2020,4,-99,-99,0,-99,12,1,-99,-99,-99,3,1,-99,-99,-99,-99,-99,-99,10,-99,16,-99,9,0,17,6,1,-99,2,9,-99,1,12,1,-99
