FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
9/6/2020,24,-99,-99,5,14,9,9,-99,-99,-99,10,5,8,7,-99,-99,-99,-99,-99,12,-99,6,10,10,7,15,7,7,-99,10,20,-99,13,14,5,-99
9/7/2020,1,-99,-99,4,11,12,7,-99,-99,-99,11,4,6,5,-99,-99,-99,-99,-99,13,-99,5,9,8,6,17,5,5,-99,9,21,-99,13,17,7,-99
9/7/2020,2,-99,-99,3,12,11,6,-99,-99,-99,13,4,6,4,-99,-99,-99,-99,-99,13,-99,10,7,6,5,20,5,4,-99,7,19,-99,9,21,6,-99
9/7/2020,3,-99,-99,3,10,17,5,-99,-99,-99,11,2,6,9,-99,-99,-99,-99,-99,21,-99,10,6,8,4,15,5,4,-99,6,20,-99,9,23,7,-99
9/7/2020,4,-99,-99,5,12,11,6,-99,-99,-99,14,4,7,9,-99,-99,-99,-99,-99,16,-99,7,6,19,4,15,6,5,-99,6,15,-99,10,25,11,-99
9/7/2020,5,-99,-99,9,23,18,12,-99,-99,-99,18,10,11,18,-99,-99,-99,-99,-99,17,-99,8,6,13,11,16,12,7,-99,9,16,-99,17,22,12,-99
9/7/2020,6,-99,-99,14,19,21,21,-99,-99,-99,19,14,19,22,-99,-99,-99,-99,-99,23,-99,9,11,20,20,19,20,10,-99,12,21,-99,21,22,15,-99
9/7/2020,7,-99,-99,20,24,23,23,-99,-99,-99,20,21,21,19,-99,-99,-99,-99,-99,26,-99,10,15,19,23,19,21,16,-99,13,20,-99,21,22,18,-99
9/7/2020,8,-99,-99,19,24,21,22,-99,-99,-99,16,20,17,18,-99,-99,-99,-99,-99,21,-99,12,14,18,23,19,18,17,-99,12,22,-99,20,19,14,-99
9/7/2020,9,-99,-99,18,20,20,22,-99,-99,-99,11,20,14,14,-99,-99,-99,-99,-99,16,-99,10,10,13,23,18,15,19,-99,11,22,-99,20,18,7,-99
9/7/2020,10,-99,-99,14,21,15,20,-99,-99,-99,8,20,13,15,-99,-99,-99,-99,-99,22,-99,6,10,12,24,11,-99,17,-99,10,21,-99,20,12,6,-99
9/7/2020,11,-99,-99,10,18,14,16,-99,-99,-99,5,16,10,7,-99,-99,-99,-99,-99,22,-99,5,8,13,22,13,-99,13,-99,7,15,-99,22,18,4,-99
9/7/2020,12,-99,-99,6,15,11,14,-99,-99,-99,4,10,8,7,-99,-99,-99,-99,-99,22,-99,3,8,10,18,9,-99,12,-99,11,15,-99,17,14,4,-99
9/7/2020,13,-99,-99,5,11,10,12,-99,-99,-99,4,8,5,7,-99,-99,-99,-99,-99,18,-99,2,10,9,13,10,-99,9,-99,8,16,-99,12,15,3,-99
9/7/2020,14,-99,-99,5,8,10,9,-99,-99,-99,4,8,5,6,-99,-99,-99,-99,-99,19,-99,2,7,7,12,8,-99,7,-99,7,16,-99,10,11,3,-99
9/7/2020,15,-99,-99,4,8,10,8,-99,-99,-99,5,8,5,7,-99,-99,-99,-99,-99,17,-99,2,5,8,10,6,-99,7,-99,6,16,-99,9,10,3,-99
9/7/2020,16,-99,-99,6,9,9,8,-99,-99,-99,4,12,6,7,-99,-99,-99,-99,-99,21,-99,2,6,8,10,8,8,9,-99,-99,15,-99,9,14,4,-99
9/7/2020,17,-99,-99,8,10,12,10,-99,-99,-99,4,18,6,6,-99,-99,-99,-99,-99,21,-99,2,0,13,12,10,9,14,-99,6,14,-99,9,11,5,-99
9/7/2020,18,-99,-99,11,13,10,14,-99,-99,-99,5,19,7,7,-99,-99,-99,-99,-99,16,-99,8,5,14,12,9,9,21,-99,5,13,-99,7,13,9,-99
9/7/2020,19,-99,-99,18,13,15,14,-99,-99,-99,8,21,12,16,-99,-99,-99,-99,-99,17,-99,22,3,26,16,13,16,14,-99,5,18,-99,11,18,10,-99
9/7/2020,20,-99,-99,18,18,15,16,-99,-99,-99,10,24,29,27,-99,-99,-99,-99,-99,25,-99,18,2,37,16,23,28,22,-99,18,17,-99,23,24,20,-99
9/7/2020,21,-99,-99,10,25,17,20,-99,-99,-99,20,21,32,32,-99,-99,-99,-99,-99,32,-99,13,2,28,20,17,28,20,-99,12,20,-99,25,26,32,-99
9/7/2020,22,-99,-99,19,25,17,27,-99,-99,-99,17,24,26,35,-99,-99,-99,-99,-99,36,-99,17,3,24,25,14,26,17,-99,15,21,-99,25,23,37,-99
9/7/2020,23,-99,-99,26,22,32,22,-99,-99,-99,16,25,23,29,-99,-99,-99,-99,-99,34,-99,18,6,24,20,13,23,17,-99,10,26,-99,22,27,30,-99
9/7/2020,24,-99,-99,15,17,26,20,-99,-99,-99,20,17,14,27,-99,-99,-99,-99,-99,33,-99,13,3,13,17,8,15,12,-99,11,39,-99,19,21,27,-99
9/8/2020,1,-99,-99,9,15,11,18,-99,-99,-99,21,11,10,13,-99,-99,-99,-99,-99,32,-99,7,2,10,8,5,13,12,-99,9,38,-99,12,13,27,-99
9/8/2020,2,-99,-99,6,18,23,11,-99,-99,-99,19,8,6,12,-99,-99,-99,-99,-99,22,-99,6,2,11,8,4,11,11,-99,4,18,-99,9,13,25,-99
9/8/2020,3,-99,-99,5,15,33,11,-99,-99,-99,17,6,6,12,-99,-99,-99,-99,-99,19,-99,11,3,14,7,12,6,16,-99,3,12,-99,11,17,18,-99
9/8/2020,4,-99,-99,5,16,25,11,-99,-99,-99,19,7,11,14,-99,-99,-99,-99,-99,24,-99,10,2,26,8,15,10,10,-99,4,14,-99,12,13,14,-99
9/8/2020,5,-99,-99,12,21,24,14,-99,-99,-99,19,11,19,18,-99,-99,-99,-99,-99,22,-99,13,2,22,10,8,15,15,-99,4,22,-99,12,19,15,-99
9/8/2020,6,-99,-99,16,20,24,14,-99,-99,-99,18,13,24,24,-99,-99,-99,-99,-99,23,-99,13,2,26,14,11,19,17,-99,8,24,-99,17,24,18,-99
9/8/2020,7,-99,-99,12,22,26,13,-99,-99,-99,19,19,25,26,-99,-99,-99,-99,-99,26,-99,16,4,27,14,21,23,19,-99,10,25,-99,16,26,18,-99
9/8/2020,8,-99,-99,16,21,24,-99,-99,-99,-99,16,17,23,25,-99,-99,-99,-99,-99,28,-99,18,3,27,15,26,22,17,-99,11,25,-99,16,23,20,-99
9/8/2020,9,-99,-99,17,23,26,-99,-99,-99,-99,18,17,20,24,-99,-99,-99,-99,-99,29,-99,11,4,27,19,27,21,16,-99,10,29,-99,14,21,13,-99
9/8/2020,10,-99,-99,23,22,32,-99,-99,-99,-99,18,26,15,23,-99,-99,-99,-99,-99,33,-99,-99,5,31,22,26,18,14,-99,9,27,-99,15,23,9,-99
9/8/2020,11,-99,-99,24,18,31,-99,-99,-99,-99,15,31,8,27,-99,-99,-99,-99,-99,34,-99,11,5,28,17,15,12,15,-99,7,25,-99,11,22,7,-99
9/8/2020,12,-99,-99,25,9,23,7,-99,-99,-99,12,29,7,15,-99,-99,-99,-99,-99,27,-99,9,3,-99,9,11,11,12,-99,5,39,-99,8,15,8,-99
9/8/2020,13,-99,-99,21,8,22,7,-99,-99,-99,9,30,7,10,-99,-99,-99,-99,-99,25,-99,6,2,-99,6,12,12,10,-99,2,37,-99,7,15,7,-99
9/8/2020,14,-99,-99,18,9,19,9,-99,-99,-99,7,27,5,5,-99,-99,-99,-99,-99,19,-99,5,2,-99,8,13,12,11,-99,2,25,-99,6,12,6,-99
9/8/2020,15,-99,-99,12,7,15,11,-99,-99,-99,6,22,4,4,-99,-99,-99,-99,-99,12,-99,9,1,-99,10,-99,12,15,-99,2,18,-99,5,12,5,-99
9/8/2020,16,-99,-99,8,13,16,8,-99,-99,-99,5,19,9,11,-99,-99,-99,-99,-99,16,-99,10,1,-99,7,13,16,14,-99,3,22,-99,5,13,6,-99
9/8/2020,17,-99,-99,18,24,15,17,-99,-99,-99,9,31,13,13,-99,-99,-99,-99,-99,18,-99,10,2,-99,16,7,17,16,-99,6,32,-99,17,30,11,-99
9/8/2020,18,-99,-99,26,20,22,24,-99,-99,-99,16,16,10,14,-99,-99,-99,-99,-99,27,-99,11,3,-99,27,8,18,21,-99,2,38,-99,9,23,15,-99
9/8/2020,19,-99,-99,26,21,31,24,-99,-99,-99,12,15,9,8,-99,-99,-99,-99,-99,37,-99,14,2,-99,28,10,22,20,-99,2,66,-99,16,26,13,-99
9/8/2020,20,-99,-99,24,29,42,27,-99,-99,-99,17,13,10,19,-99,-99,-99,-99,-99,28,-99,12,2,-99,27,16,28,18,-99,3,30,-99,23,45,19,-99
9/8/2020,21,-99,-99,16,22,31,23,-99,-99,-99,27,20,16,43,-99,-99,-99,-99,-99,29,-99,9,6,-99,22,33,32,16,-99,5,30,-99,31,39,18,-99
9/8/2020,22,-99,-99,14,19,21,17,-99,-99,-99,26,14,21,30,-99,-99,-99,-99,-99,23,-99,11,6,-99,18,35,22,11,-99,12,28,-99,21,28,20,-99
9/8/2020,23,-99,-99,12,15,21,18,-99,-99,-99,19,8,15,20,-99,-99,-99,-99,-99,35,-99,8,2,-99,15,27,14,16,-99,16,16,-99,24,26,20,-99
9/8/2020,24,-99,-99,12,15,15,13,-99,-99,-99,13,4,16,16,-99,-99,-99,-99,-99,30,-99,8,3,-99,14,32,20,13,-99,12,13,-99,28,37,21,-99
9/9/2020,1,-99,-99,8,15,19,11,-99,-99,-99,10,6,14,16,-99,-99,-99,-99,-99,30,-99,7,3,-99,14,15,17,14,-99,10,18,-99,18,34,12,-99
9/9/2020,2,-99,-99,7,12,35,14,-99,-99,-99,21,7,16,12,-99,-99,-99,-99,-99,35,-99,11,5,-99,11,15,25,11,-99,6,42,-99,13,27,15,-99
9/9/2020,3,-99,-99,7,13,31,14,-99,-99,-99,12,8,13,24,-99,-99,-99,-99,-99,36,-99,13,5,-99,8,14,15,10,-99,7,20,-99,15,20,11,-99
9/9/2020,4,-99,-99,3,20,16,10,-99,-99,-99,23,7,14,22,-99,-99,-99,-99,-99,36,-99,11,5,-99,8,19,12,14,-99,8,15,-99,17,23,7,-99
9/9/2020,5,-99,-99,12,20,18,12,-99,-99,-99,22,10,20,35,-99,-99,-99,-99,-99,32,-99,17,6,-99,9,22,31,17,-99,12,19,-99,19,25,11,-99
9/9/2020,6,-99,-99,16,24,20,15,-99,-99,-99,23,14,21,36,-99,-99,-99,-99,-99,28,-99,14,6,-99,14,26,28,22,-99,12,25,-99,21,28,25,-99
9/9/2020,7,-99,-99,17,24,21,17,-99,-99,-99,19,15,26,34,-99,-99,-99,-99,-99,29,-99,13,7,-99,16,27,38,21,-99,13,29,-99,22,29,28,-99
9/9/2020,8,-99,-99,17,25,24,17,-99,-99,-99,23,17,22,35,-99,-99,-99,-99,-99,31,-99,16,10,-99,17,28,34,20,-99,13,40,-99,23,31,25,-99
9/9/2020,9,-99,-99,26,28,33,27,-99,-99,-99,35,26,16,28,-99,-99,-99,-99,-99,37,-99,18,9,-99,24,34,28,14,-99,12,41,-99,25,34,22,-99
9/9/2020,10,-99,-99,29,24,29,20,-99,-99,-99,35,30,14,15,-99,-99,-99,-99,-99,43,-99,15,9,-99,17,31,18,14,-99,8,29,-99,21,33,19,-99
9/9/2020,11,-99,-99,24,20,30,22,-99,-99,-99,38,36,15,15,-99,-99,-99,-99,-99,34,-99,10,4,-99,25,15,14,16,-99,5,34,-99,13,14,23,-99
9/9/2020,12,-99,-99,28,7,22,10,-99,-99,-99,25,35,8,12,-99,-99,-99,-99,-99,16,-99,7,1,-99,13,6,13,18,-99,2,25,-99,6,7,15,-99
9/9/2020,13,-99,-99,20,5,13,6,-99,-99,-99,20,22,4,5,-99,-99,-99,-99,-99,8,-99,6,1,-99,7,3,11,10,-99,1,20,-99,3,5,12,-99
9/9/2020,14,-99,-99,17,5,12,5,-99,-99,-99,14,16,4,4,-99,-99,-99,-99,-99,10,-99,7,1,-99,4,4,11,7,-99,1,20,-99,2,3,10,-99
9/9/2020,15,-99,-99,19,6,13,5,-99,-99,-99,12,20,5,5,-99,-99,-99,-99,-99,8,-99,7,1,-99,4,4,8,5,-99,1,24,-99,3,6,12,-99
9/9/2020,16,-99,-99,17,7,8,5,-99,-99,-99,15,18,5,5,-99,-99,-99,-99,-99,7,-99,6,1,-99,3,4,11,7,-99,1,24,-99,3,6,11,-99
9/9/2020,17,-99,-99,20,10,10,6,-99,-99,-99,30,22,6,7,-99,-99,-99,-99,-99,10,-99,7,1,-99,4,4,11,7,-99,1,22,-99,4,7,14,-99
9/9/2020,18,-99,-99,20,7,15,3,-99,-99,-99,16,26,9,10,-99,-99,-99,-99,-99,13,-99,10,1,-99,4,5,15,11,-99,2,42,-99,6,11,12,-99
9/9/2020,19,-99,-99,21,11,26,4,-99,-99,-99,12,22,10,21,-99,-99,-99,-99,-99,19,-99,9,1,-99,7,8,23,14,-99,3,31,-99,6,10,14,-99
9/9/2020,20,-99,-99,21,25,35,16,-99,-99,-99,12,14,13,16,-99,-99,-99,-99,-99,32,-99,10,3,-99,22,12,16,17,-99,7,35,-99,10,13,19,-99
9/9/2020,21,-99,-99,21,21,33,17,-99,-99,-99,24,9,16,27,-99,-99,-99,-99,-99,33,-99,11,3,-99,16,16,24,12,-99,11,27,-99,21,24,21,-99
9/9/2020,22,-99,-99,12,16,26,14,-99,-99,-99,24,10,17,28,-99,-99,-99,-99,-99,34,-99,12,8,-99,13,17,23,13,-99,11,23,-99,24,37,19,-99
9/9/2020,23,-99,-99,16,14,31,13,-99,-99,-99,24,9,24,27,-99,-99,-99,-99,-99,32,-99,10,6,-99,12,28,26,10,-99,15,17,-99,16,35,19,-99
9/9/2020,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/10/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/10/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/10/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9/10/2020,4,-99,-99,9,19,22,11,-99,-99,-99,15,7,16,19,-99,-99,-99,-99,-99,22,-99,11,5,-99,8,19,17,7,-99,11,15,-99,19,25,11,-99
9/10/2020,5,-99,-99,13,21,21,14,-99,-99,-99,16,10,17,19,-99,-99,-99,-99,-99,23,-99,11,4,-99,10,19,15,10,-99,10,22,-99,21,21,14,-99
9/10/2020,6,-99,-99,16,19,20,10,-99,-99,-99,18,14,18,22,-99,-99,-99,-99,-99,23,-99,13,6,-99,9,21,18,12,-99,7,23,-99,17,22,14,-99
9/10/2020,7,-99,-99,18,16,22,13,-99,-99,-99,20,17,19,23,-99,-99,-99,-99,-99,27,-99,16,5,-99,13,20,18,15,-99,10,25,-99,15,23,18,-99
9/10/2020,8,-99,-99,17,27,24,23,-99,-99,-99,22,19,19,23,-99,-99,-99,-99,-99,37,-99,19,4,-99,21,20,18,22,-99,9,28,-99,22,31,19,-99
9/10/2020,9,-99,-99,17,28,25,20,-99,-99,-99,17,18,20,22,-99,-99,-99,-99,-99,29,-99,15,4,-99,20,25,19,18,-99,7,25,-99,20,26,14,-99
9/10/2020,10,-99,-99,17,27,22,18,-99,-99,-99,11,22,24,25,-99,-99,-99,-99,-99,28,-99,13,6,-99,21,25,19,15,-99,6,24,-99,15,35,12,-99
9/10/2020,11,-99,-99,14,24,20,16,-99,-99,-99,10,19,18,19,-99,-99,-99,-99,-99,26,-99,11,6,-99,16,28,14,15,-99,7,18,-99,13,43,11,-99
9/10/2020,12,-99,-99,14,25,22,18,-99,-99,-99,8,23,12,11,-99,-99,-99,-99,-99,32,-99,8,5,-99,18,23,14,16,-99,7,26,-99,16,36,8,-99
9/10/2020,13,-99,-99,12,21,21,18,-99,-99,-99,6,22,9,12,-99,-99,-99,-99,-99,34,-99,6,4,-99,19,25,12,20,-99,5,22,-99,18,20,6,-99
9/10/2020,14,-99,-99,10,-99,23,19,-99,-99,-99,4,15,5,11,-99,-99,-99,-99,-99,30,-99,5,3,-99,19,14,13,18,-99,6,21,-99,24,25,5,-99
9/10/2020,15,-99,-99,7,16,13,18,-99,-99,-99,5,13,6,9,-99,-99,-99,-99,-99,29,-99,4,2,-99,22,12,11,15,-99,7,14,-99,19,24,4,-99
9/10/2020,16,-99,-99,10,16,-99,17,-99,-99,-99,6,-99,9,10,-99,-99,-99,-99,-99,23,-99,6,3,-99,18,22,15,12,-99,11,16,-99,20,24,6,-99
9/10/2020,17,-99,-99,19,14,-99,12,-99,-99,-99,12,22,22,25,-99,-99,-99,-99,-99,29,-99,10,10,-99,14,19,22,11,-99,12,32,-99,15,32,13,-99
9/10/2020,18,-99,-99,22,23,29,13,-99,-99,-99,13,19,14,23,-99,-99,-99,-99,-99,32,-99,24,11,-99,14,32,16,19,-99,11,29,-99,17,35,11,-99
9/10/2020,19,-99,-99,17,31,29,24,-99,-99,-99,10,22,15,20,-99,-99,-99,-99,-99,30,-99,38,8,-99,22,34,18,17,-99,9,25,-99,20,34,11,-99
9/10/2020,20,-99,-99,16,31,29,28,-99,-99,-99,9,19,15,15,-99,-99,-99,-99,-99,22,-99,22,7,-99,23,34,17,16,-99,11,27,-99,33,40,11,-99
9/10/2020,21,-99,-99,17,30,30,22,-99,-99,-99,12,17,10,13,-99,-99,-99,-99,-99,15,-99,27,14,-99,19,38,19,14,-99,18,29,-99,31,35,16,-99
9/10/2020,22,-99,-99,19,30,29,20,-99,-99,-99,19,15,9,9,-99,-99,-99,-99,-99,16,-99,29,18,-99,17,33,13,14,-99,14,29,-99,29,25,16,-99
9/10/2020,23,-99,-99,15,29,30,19,-99,-99,-99,12,14,8,13,-99,-99,-99,-99,-99,16,-99,23,13,-99,16,29,13,13,-99,12,28,-99,25,28,10,-99
9/10/2020,24,-99,-99,14,25,27,17,-99,-99,-99,7,15,10,15,-99,-99,-99,-99,-99,14,-99,19,10,-99,14,26,12,12,-99,14,25,-99,25,23,11,-99
9/11/2020,1,-99,-99,10,19,24,14,-99,-99,-99,6,8,13,11,-99,-99,-99,-99,-99,20,-99,16,15,11,13,17,13,11,-99,14,19,-99,21,27,7,-99
9/11/2020,2,-99,-99,7,15,18,11,-99,-99,-99,5,6,12,24,-99,-99,-99,-99,-99,24,-99,17,14,14,10,21,9,7,-99,12,17,-99,15,29,6,-99
9/11/2020,3,-99,-99,6,11,14,7,-99,-99,-99,3,4,19,23,-99,-99,-99,-99,-99,18,-99,15,14,24,7,28,8,7,-99,9,14,-99,12,27,9,-99
9/11/2020,4,-99,-99,8,10,12,6,-99,-99,-99,8,4,22,18,-99,-99,-99,-99,-99,19,-99,17,11,27,6,27,9,6,-99,7,13,-99,10,26,10,-99
9/11/2020,5,-99,-99,12,15,18,7,-99,-99,-99,20,7,23,24,-99,-99,-99,-99,-99,21,-99,20,8,28,7,27,17,14,-99,7,20,-99,11,27,14,-99
9/11/2020,6,-99,-99,16,18,27,12,-99,-99,-99,23,10,21,24,-99,-99,-99,-99,-99,29,-99,16,10,26,11,27,19,12,-99,11,26,-99,16,28,15,-99
9/11/2020,7,-99,-99,17,25,25,18,-99,-99,-99,19,14,22,26,-99,-99,-99,-99,-99,29,-99,13,10,22,15,25,18,12,-99,13,28,-99,26,33,19,-99
9/11/2020,8,-99,-99,19,23,25,20,-99,-99,-99,10,14,26,24,-99,-99,-99,-99,-99,26,-99,14,12,24,16,24,20,11,-99,15,22,-99,24,30,18,-99
9/11/2020,9,-99,-99,15,21,26,18,-99,-99,-99,9,14,24,18,-99,-99,-99,-99,-99,26,-99,17,12,28,14,29,16,11,-99,15,21,-99,23,29,13,-99
9/11/2020,10,-99,-99,12,23,24,18,-99,-99,-99,9,15,14,12,-99,-99,-99,-99,-99,25,-99,14,16,24,16,26,16,11,-99,16,23,-99,21,24,11,-99
9/11/2020,11,-99,-99,14,26,14,17,-99,-99,-99,9,16,14,17,-99,-99,-99,-99,-99,24,-99,13,14,17,16,23,13,9,-99,14,19,-99,19,28,-99,-99
9/11/2020,12,-99,-99,10,19,20,16,-99,-99,-99,7,12,17,16,-99,-99,-99,-99,-99,25,-99,9,12,19,17,23,14,10,-99,13,21,-99,21,27,7,-99
9/11/2020,13,-99,-99,9,17,18,15,-99,-99,-99,6,12,17,12,-99,-99,-99,-99,-99,27,-99,10,13,20,15,21,13,9,-99,18,16,-99,19,20,5,-99
9/11/2020,14,-99,-99,7,15,16,13,-99,-99,-99,5,9,7,8,-99,-99,-99,-99,-99,22,-99,10,14,17,14,19,11,8,-99,15,21,-99,17,19,4,-99
9/11/2020,15,-99,-99,6,13,15,13,-99,-99,-99,5,11,7,7,-99,-99,-99,-99,-99,23,-99,6,9,11,14,15,12,8,-99,12,19,-99,15,20,4,-99
9/11/2020,16,-99,-99,8,13,19,14,-99,-99,-99,5,13,6,10,-99,-99,-99,-99,-99,28,-99,3,7,12,17,11,11,11,-99,11,21,-99,16,18,5,-99
9/11/2020,17,-99,-99,9,12,18,14,-99,-99,-99,4,14,7,9,-99,-99,-99,-99,-99,25,-99,4,7,11,18,13,10,12,-99,8,24,-99,14,19,5,-99
9/11/2020,18,-99,-99,8,13,20,16,-99,-99,-99,5,12,10,13,-99,-99,-99,-99,-99,25,-99,7,9,15,20,18,12,14,-99,10,18,-99,13,20,7,-99
9/11/2020,19,-99,-99,12,20,22,18,-99,-99,-99,6,14,14,15,-99,-99,-99,-99,-99,25,-99,5,-99,17,18,21,13,12,-99,14,22,-99,16,23,8,-99
9/11/2020,20,-99,-99,13,19,24,18,-99,-99,-99,14,15,19,15,-99,-99,-99,-99,-99,20,-99,6,-99,22,17,19,16,12,-99,9,18,-99,16,22,13,-99
9/11/2020,21,-99,-99,7,20,26,15,-99,-99,-99,12,11,16,15,-99,-99,-99,-99,-99,21,-99,15,5,21,15,21,16,10,-99,9,15,-99,12,19,11,-99
9/11/2020,22,-99,-99,9,19,24,12,-99,-99,-99,14,8,15,13,-99,-99,-99,-99,-99,23,-99,14,5,17,12,21,14,7,-99,8,16,-99,15,17,11,-99
9/11/2020,23,-99,-99,7,18,23,12,-99,-99,-99,14,7,13,12,-99,-99,-99,-99,-99,21,-99,20,6,16,10,19,13,8,-99,8,11,-99,14,17,7,-99
9/11/2020,24,-99,-99,9,11,18,8,-99,-99,-99,16,6,12,14,-99,-99,-99,-99,-99,20,-99,27,6,16,7,17,10,8,-99,7,12,-99,15,24,12,-99
9/12/2020,1,-99,-99,9,18,19,8,-99,-99,-99,16,4,10,10,-99,-99,-99,-99,-99,15,12,16,8,12,7,14,10,6,-99,8,13,-99,18,21,11,-99
9/12/2020,2,-99,-99,8,18,13,10,-99,-99,-99,15,4,10,9,-99,-99,-99,-99,-99,13,14,9,9,11,8,11,8,6,-99,9,11,-99,20,17,9,-99
9/12/2020,3,-99,-99,9,17,15,12,-99,-99,-99,12,5,9,8,-99,-99,-99,-99,-99,11,17,6,11,11,8,11,7,6,-99,9,17,-99,19,13,7,-99
9/12/2020,4,-99,-99,9,18,14,14,-99,-99,-99,15,6,8,9,-99,-99,-99,-99,-99,12,17,10,7,10,8,9,9,7,-99,8,18,-99,13,13,6,-99
9/12/2020,5,-99,-99,12,20,17,16,-99,-99,-99,11,8,11,10,-99,-99,-99,-99,-99,14,23,17,4,11,10,15,11,8,-99,8,20,-99,10,14,14,-99
9/12/2020,6,-99,-99,12,18,21,16,-99,-99,-99,12,14,15,18,-99,-99,-99,-99,-99,19,24,16,6,13,15,15,-99,13,-99,6,22,-99,12,18,15,-99
9/12/2020,7,-99,-99,14,20,23,19,-99,-99,-99,18,10,17,22,-99,-99,-99,-99,-99,20,21,17,6,14,16,17,21,18,-99,5,25,-99,19,21,17,-99
9/12/2020,8,-99,-99,14,21,22,21,-99,-99,-99,15,14,18,22,-99,-99,-99,-99,-99,20,17,16,9,15,20,22,20,14,-99,8,28,-99,17,22,14,-99
9/12/2020,9,-99,-99,15,22,16,19,-99,-99,-99,12,17,17,20,-99,-99,-99,-99,-99,22,23,16,12,15,18,18,16,12,-99,11,25,-99,18,15,9,-99
9/12/2020,10,-99,-99,15,23,17,16,-99,-99,-99,8,14,16,19,-99,-99,-99,-99,-99,23,26,11,9,13,18,16,13,13,-99,13,19,-99,16,19,6,-99
9/12/2020,11,-99,-99,11,25,21,19,-99,-99,-99,9,16,19,18,-99,-99,-99,-99,-99,28,24,7,11,16,20,17,13,17,-99,8,20,-99,18,23,6,-99
9/12/2020,12,-99,-99,11,24,21,21,-99,-99,-99,8,17,16,14,-99,-99,-99,-99,-99,26,21,6,10,14,22,15,14,21,-99,8,22,-99,18,20,5,-99
9/12/2020,13,-99,-99,11,18,16,19,-99,-99,-99,6,17,9,14,-99,-99,-99,-99,-99,23,19,6,7,13,19,14,11,15,-99,8,24,-99,18,21,4,-99
9/12/2020,14,-99,-99,7,11,12,15,-99,-99,-99,4,14,4,9,-99,-99,-99,-99,-99,25,18,5,4,9,16,11,9,13,-99,8,17,-99,18,18,3,-99
9/12/2020,15,-99,-99,5,9,11,14,-99,-99,-99,6,11,4,8,-99,-99,-99,-99,-99,25,17,4,3,9,15,9,9,13,-99,9,16,-99,14,12,4,-99
9/12/2020,16,-99,-99,6,7,11,13,-99,-99,-99,7,11,5,6,-99,-99,-99,-99,-99,16,15,7,3,9,14,9,10,11,-99,7,17,-99,12,11,6,-99
9/12/2020,17,-99,-99,8,8,11,12,-99,-99,-99,4,11,7,8,-99,-99,-99,-99,-99,14,16,23,4,13,12,16,16,9,-99,6,16,-99,11,13,5,-99
9/12/2020,18,-99,-99,11,14,17,18,-99,-99,-99,9,14,13,14,-99,-99,-99,-99,-99,20,21,11,4,15,15,18,17,14,-99,7,18,-99,12,20,8,-99
9/12/2020,19,-99,-99,13,16,16,13,-99,-99,-99,14,16,26,29,-99,-99,-99,-99,-99,34,20,6,9,20,15,20,32,16,-99,14,41,-99,15,25,16,-99
9/12/2020,20,-99,-99,16,19,23,13,-99,-99,-99,13,26,19,41,-99,-99,-99,-99,-99,33,21,13,9,18,16,19,31,13,-99,15,30,-99,14,19,10,-99
9/12/2020,21,-99,-99,13,16,27,14,-99,-99,-99,6,30,14,25,-99,-99,-99,-99,-99,18,29,15,9,15,13,23,18,18,-99,13,13,-99,15,14,8,-99
9/12/2020,22,-99,-99,9,17,30,14,-99,-99,-99,7,19,12,15,-99,-99,-99,-99,-99,18,27,14,8,12,13,23,13,16,-99,13,12,-99,15,21,6,-99
9/12/2020,23,-99,-99,8,16,13,19,-99,-99,-99,10,10,13,16,-99,-99,-99,-99,-99,19,22,15,8,12,18,20,16,16,-99,10,13,-99,18,12,9,-99
9/12/2020,24,-99,-99,7,15,9,17,-99,-99,-99,9,7,16,10,-99,-99,-99,-99,-99,13,16,14,10,11,-99,17,15,14,-99,10,17,-99,12,13,8,-99
9/13/2020,1,-99,-99,7,12,10,17,-99,-99,-99,8,6,11,7,-99,-99,-99,-99,-99,13,15,11,12,14,-99,13,10,7,-99,9,15,-99,10,13,5,-99
9/13/2020,2,-99,-99,7,7,6,12,-99,-99,-99,13,9,9,7,-99,-99,-99,-99,-99,8,16,6,10,9,-99,12,8,8,-99,7,12,-99,8,9,3,-99
