FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
10/3/2020,6,-99,-99,-99,17,28,14,39,-99,-99,-99,7,26,22,23,-99,39,-99,-99,-99,11,19,1,29,7,39,6,-99,24,-99,6,20,-99,32,10,12,-99
10/3/2020,7,-99,-99,-99,3,17,5,31,-99,-99,-99,11,16,11,28,-99,37,-99,-99,-99,11,13,1,19,3,33,5,-99,33,-99,4,3,-99,5,2,10,-99
10/3/2020,8,-99,-99,-99,2,13,6,19,-99,-99,-99,12,3,22,31,-99,32,-99,-99,-99,18,8,5,19,12,15,11,-99,26,-99,11,7,-99,7,11,14,-99
10/3/2020,9,-99,-99,-99,15,23,13,24,-99,-99,-99,23,11,31,38,-99,27,-99,-99,-99,30,15,21,21,31,17,28,-99,24,-99,28,15,-99,27,34,29,-99
10/3/2020,10,-99,-99,-99,32,27,23,23,-99,-99,-99,35,28,38,39,-99,29,-99,-99,-99,31,23,36,37,37,16,36,-99,31,-99,40,32,-99,35,36,36,-99
10/3/2020,11,-99,-99,-99,40,31,35,34,-99,-99,-99,41,35,46,42,-99,31,-99,-99,-99,31,33,44,44,45,31,43,-99,37,-99,41,42,-99,40,43,45,-99
10/3/2020,12,-99,-99,-99,49,40,46,48,-99,-99,-99,51,43,54,55,-99,34,-99,-99,-99,44,47,52,54,54,39,53,-99,45,-99,53,50,-99,53,55,55,-99
10/3/2020,13,-99,-99,-99,55,60,61,64,-99,-99,-99,54,55,63,64,-99,44,-99,-99,-99,63,62,57,70,65,55,63,-99,64,-99,69,56,-99,70,69,63,-99
10/3/2020,14,-99,-99,-99,62,77,73,87,-99,-99,-99,54,64,69,71,-99,59,-99,-99,-99,78,77,58,86,71,76,71,-99,79,-99,79,69,-99,89,80,62,-99
10/3/2020,15,-99,-99,-99,64,92,81,106,-99,-99,-99,56,71,70,72,-99,75,-99,-99,-99,79,94,57,92,72,95,73,-99,90,-99,85,68,-99,92,83,62,-99
10/3/2020,16,-99,-99,-99,63,96,78,114,-99,-99,-99,55,71,65,69,-99,81,-99,-99,-99,81,98,53,93,73,106,73,-99,97,-99,78,67,-99,90,82,60,-99
10/3/2020,17,-99,-99,-99,56,94,65,113,-99,-99,-99,57,66,57,63,-99,78,-99,-99,-99,75,90,51,84,64,108,71,-99,95,-99,79,57,-99,88,78,52,-99
10/3/2020,18,-99,-99,-99,51,73,47,99,-99,-99,-99,46,49,46,48,-99,67,-99,-99,-99,54,60,44,75,49,94,50,-99,82,-99,70,45,-99,75,60,44,-99
10/3/2020,19,-99,-99,-99,37,39,31,55,-99,-99,-99,32,42,35,33,-99,42,-99,-99,-99,31,41,36,70,31,51,57,-99,55,-99,64,33,-99,49,35,35,-99
10/3/2020,20,-99,-99,-99,31,27,26,39,-99,-99,-99,26,36,26,26,-99,32,-99,-99,-99,21,36,29,58,25,39,39,-99,45,-99,48,24,-99,39,30,29,-99
10/3/2020,21,-99,-99,-99,27,21,25,34,-99,-99,-99,28,31,22,27,-99,33,-99,-99,-99,20,31,37,51,23,34,31,-99,40,-99,38,18,-99,27,23,28,-99
10/3/2020,22,-99,-99,-99,25,23,18,31,-99,-99,-99,28,28,24,24,-99,33,-99,-99,-99,18,29,17,30,20,30,16,-99,35,-99,18,20,-99,23,15,28,-99
10/3/2020,23,-99,-99,-99,15,23,16,29,-99,-99,-99,21,22,25,23,-99,32,-99,-99,-99,19,26,17,26,18,26,13,-99,31,-99,-99,21,-99,26,15,27,-99
10/3/2020,24,-99,-99,-99,13,24,16,25,-99,-99,-99,15,18,28,23,-99,-99,-99,-99,-99,19,25,17,26,19,23,-99,-99,-99,-99,-99,16,-99,-99,-99,-99,-99
10/4/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/4/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/4/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10/4/2020,4,-99,-99,-99,22,27,15,28,-99,-99,-99,6,30,26,-99,-99,21,-99,-99,-99,11,29,16,-99,23,27,20,-99,33,-99,19,26,-99,26,10,21,-99
10/4/2020,5,-99,-99,-99,18,24,17,30,-99,-99,-99,21,31,22,-99,-99,30,-99,-99,-99,9,26,17,-99,20,24,16,-99,26,-99,19,21,-99,27,14,21,-99
10/4/2020,6,-99,-99,-99,18,16,16,28,-99,-99,-99,23,25,18,-99,-99,29,-99,-99,-99,8,21,11,-99,15,26,17,-99,27,-99,12,7,-99,18,14,22,-99
10/4/2020,7,-99,-99,-99,18,7,18,19,-99,-99,-99,22,20,16,-99,-99,26,-99,-99,-99,10,12,5,-99,10,24,12,-99,26,-99,13,10,-99,12,10,21,-99
10/4/2020,8,-99,-99,-99,18,5,19,12,-99,-99,-99,17,18,21,-99,-99,22,-99,-99,-99,11,11,10,-99,13,18,15,-99,29,-99,13,14,-99,12,16,17,-99
10/4/2020,9,-99,-99,-99,22,14,24,15,-99,-99,-99,28,22,27,-99,-99,26,-99,-99,-99,15,16,22,-99,26,18,23,-99,30,-99,19,22,-99,14,25,27,-99
10/4/2020,10,-99,-99,-99,28,26,32,28,-99,-99,-99,33,28,34,-99,-99,32,-99,-99,-99,22,31,37,-99,36,24,34,-99,35,-99,26,31,-99,25,34,38,-99
10/4/2020,11,-99,-99,-99,36,38,40,41,-99,-99,-99,43,36,45,-99,-99,39,-99,-99,-99,37,40,44,-99,46,38,44,-99,45,-99,35,40,-99,41,46,48,-99
10/4/2020,12,-99,-99,-99,47,50,48,55,-99,-99,-99,48,43,51,-99,-99,47,-99,-99,-99,46,51,46,-99,52,50,51,-99,54,-99,53,49,-99,55,55,51,-99
10/4/2020,13,-99,-99,-99,51,55,51,66,-99,-99,-99,51,50,53,-99,-99,55,-99,-99,-99,48,61,49,-99,53,62,53,-99,64,-99,58,53,-99,60,56,57,-99
10/4/2020,14,-99,-99,-99,55,55,53,65,-99,-99,-99,55,56,57,-99,-99,60,-99,-99,-99,51,61,52,-99,55,64,55,-99,66,-99,58,56,-99,60,58,55,-99
10/4/2020,15,-99,-99,-99,54,57,53,64,-99,-99,-99,56,55,57,58,-99,63,-99,-99,-99,54,60,54,-99,56,63,56,-99,66,-99,58,54,-99,62,60,55,-99
10/4/2020,16,-99,-99,-99,53,57,50,62,-99,-99,-99,55,55,56,57,-99,62,-99,-99,-99,52,59,53,-99,54,62,-99,-99,64,-99,57,53,-99,60,59,53,-99
10/4/2020,17,-99,-99,-99,50,53,49,59,-99,-99,-99,52,52,54,54,-99,58,-99,-99,-99,50,54,51,-99,51,59,52,-99,59,-99,54,50,-99,58,56,52,-99
10/4/2020,18,-99,-99,-99,46,47,43,52,-99,-99,-99,48,46,49,49,-99,52,-99,-99,-99,47,48,47,-99,45,52,47,-99,55,-99,51,45,-99,52,51,46,-99
10/4/2020,19,-99,-99,-99,38,41,38,46,-99,-99,-99,42,40,42,42,-99,43,-99,-99,-99,41,41,44,-99,39,46,39,-99,47,-99,44,42,-99,47,46,43,-99
10/4/2020,20,-99,-99,-99,33,40,37,43,-99,-99,-99,35,35,38,38,-99,38,-99,-99,-99,39,41,41,-99,36,40,36,-99,43,-99,39,40,-99,42,40,39,-99
10/4/2020,21,-99,-99,-99,28,40,36,42,-99,-99,-99,30,33,40,40,-99,31,-99,-99,-99,37,39,38,-99,35,42,35,-99,38,-99,38,34,-99,38,38,36,-99
10/4/2020,22,-99,-99,-99,27,36,32,41,-99,-99,-99,21,27,36,37,-99,29,-99,-99,-99,35,34,36,40,36,33,-99,-99,34,-99,38,31,-99,39,36,32,-99
10/4/2020,23,-99,-99,-99,23,33,28,35,-99,-99,-99,13,31,36,34,-99,28,-99,-99,-99,36,31,36,38,37,32,37,-99,36,-99,34,24,-99,40,36,33,-99
10/4/2020,24,-99,-99,-99,18,33,25,37,-99,-99,-99,10,22,38,35,-99,32,-99,-99,-99,33,22,39,38,38,26,38,-99,31,-99,39,24,-99,39,42,34,-99
10/5/2020,1,-99,-99,-99,21,28,23,27,-99,-99,-99,4,18,36,35,-99,41,-99,-99,-99,35,21,34,42,37,26,37,-99,25,-99,39,23,-99,37,35,33,-99
10/5/2020,2,-99,-99,-99,18,24,18,27,-99,-99,-99,1,16,35,39,-99,46,-99,-99,-99,20,22,30,37,35,29,35,-99,30,-99,34,20,-99,28,23,29,-99
10/5/2020,3,-99,-99,-99,15,27,19,24,-99,-99,-99,1,20,33,41,-99,48,-99,-99,-99,28,16,28,36,33,27,30,-99,34,-99,27,16,-99,27,20,22,-99
10/5/2020,4,-99,-99,-99,12,27,19,25,-99,-99,-99,1,19,34,30,-99,52,-99,-99,-99,21,12,28,35,32,30,35,-99,32,-99,32,11,-99,22,30,9,-99
10/5/2020,5,-99,-99,-99,24,18,11,25,-99,-99,-99,1,15,22,12,-99,48,-99,-99,-99,7,14,17,33,17,30,19,-99,23,-99,31,11,-99,12,14,3,-99
10/5/2020,6,-99,-99,-99,14,11,3,14,-99,-99,-99,1,6,4,5,-99,45,-99,-99,-99,1,17,7,35,9,22,12,-99,14,-99,22,9,-99,4,2,2,-99
10/5/2020,7,-99,-99,-99,19,6,2,5,-99,-99,-99,1,2,1,0,-99,46,-99,-99,-99,1,13,4,41,2,9,3,-99,8,-99,14,6,-99,2,1,2,-99
10/5/2020,8,-99,-99,-99,10,12,6,10,-99,-99,-99,2,3,3,5,-99,49,-99,-99,-99,4,12,2,43,5,6,4,-99,21,-99,10,12,-99,6,5,4,-99
10/5/2020,9,-99,-99,-99,28,22,10,25,-99,-99,-99,5,25,10,19,-99,50,-99,-99,-99,9,29,24,40,11,26,8,-99,53,-99,20,15,-99,23,19,14,-99
10/5/2020,10,-99,-99,-99,49,41,32,48,-99,-99,-99,31,47,42,45,-99,49,-99,-99,-99,32,45,40,52,38,48,25,-99,55,-99,39,39,-99,41,38,38,-99
10/5/2020,11,-99,-99,-99,51,44,45,53,-99,-99,-99,52,48,-99,56,-99,53,-99,-99,-99,50,51,51,54,52,51,52,-99,60,-99,49,45,-99,51,52,55,-99
10/5/2020,12,-99,-99,-99,55,54,53,61,-99,-99,-99,59,51,-99,60,-99,57,-99,-99,-99,56,56,58,62,57,58,57,-99,64,-99,60,54,-99,64,60,62,-99
10/5/2020,13,-99,-99,-99,64,65,62,72,-99,-99,-99,67,60,-99,67,-99,65,-99,-99,-99,64,67,65,75,67,66,66,-99,70,-99,68,63,-99,73,68,69,-99
10/5/2020,14,-99,-99,-99,71,76,69,86,-99,-99,-99,72,67,-99,70,-99,72,-99,-99,-99,71,79,64,84,73,80,76,-99,82,-99,77,70,-99,80,76,76,-99
10/5/2020,15,-99,-99,-99,76,79,71,96,-99,-99,-99,71,77,70,71,-99,83,-99,-99,-99,67,82,64,90,72,91,75,-99,91,-99,85,73,-99,84,76,71,-99
10/5/2020,16,-99,-99,-99,72,79,70,92,-99,-99,-99,67,78,67,68,-99,87,-99,-99,-99,69,85,61,93,68,91,70,-99,95,-99,83,71,-99,83,72,60,-99
10/5/2020,17,-99,-99,-99,64,72,56,90,-99,-99,-99,58,67,63,63,-99,89,-99,-99,-99,61,74,56,84,65,86,65,-99,91,-99,71,64,-99,86,67,56,-99
10/5/2020,18,-99,-99,-99,52,56,42,70,-99,-99,-99,49,54,53,51,-99,78,-99,-99,-99,47,56,51,76,50,69,52,-99,73,-99,60,45,-99,67,56,50,-99
10/5/2020,19,-99,-99,-99,35,41,33,50,-99,-99,-99,38,34,45,38,-99,58,-99,-99,-99,37,40,43,55,37,44,39,-99,55,-99,43,33,-99,46,41,43,-99
10/5/2020,20,-99,-99,-99,29,35,29,40,-99,-99,-99,28,37,34,35,-99,44,-99,-99,-99,34,37,37,42,29,35,30,-99,45,-99,34,34,-99,37,29,41,-99
10/5/2020,21,-99,-99,-99,29,32,32,36,-99,-99,-99,23,37,34,33,-99,35,-99,-99,-99,29,30,32,36,26,33,25,-99,41,-99,28,27,-99,34,27,39,-99
10/5/2020,22,-99,-99,-99,22,32,27,35,-99,-99,-99,19,35,31,32,-99,31,-99,-99,-99,28,32,26,30,30,34,27,-99,40,-99,22,17,-99,35,26,31,-99
10/5/2020,23,-99,-99,-99,20,29,25,35,-99,-99,-99,30,33,33,32,-99,29,-99,-99,-99,22,31,22,29,27,33,22,-99,26,-99,29,24,-99,31,25,24,-99
10/5/2020,24,-99,-99,-99,20,27,22,35,-99,-99,-99,23,27,33,32,-99,30,-99,-99,-99,14,25,19,29,29,28,25,-99,26,-99,24,20,-99,29,12,26,-99
10/6/2020,1,-99,-99,-99,22,22,16,31,-99,-99,-99,18,32,36,28,-99,32,-99,-99,-99,11,24,19,28,30,25,29,-99,25,-99,23,19,-99,23,12,27,-99
10/6/2020,2,-99,-99,-99,31,27,23,27,-99,-99,-99,6,33,33,30,-99,34,-99,-99,-99,12,31,2,27,24,24,27,-99,24,-99,26,32,-99,23,6,22,-99
10/6/2020,3,-99,-99,-99,23,29,18,21,-99,-99,-99,9,23,13,25,-99,34,-99,-99,-99,10,28,2,27,19,25,22,-99,28,-99,17,34,-99,13,9,20,-99
10/6/2020,4,-99,-99,-99,28,27,29,16,-99,-99,-99,1,16,7,11,-99,37,-99,-99,-99,13,19,1,28,15,26,20,-99,30,-99,15,28,-99,4,10,20,-99
10/6/2020,5,-99,-99,-99,26,19,20,4,-99,-99,-99,1,7,2,2,-99,40,-99,-99,-99,6,3,1,29,9,27,7,-99,17,-99,12,16,-99,2,3,10,-99
10/6/2020,6,-99,-99,-99,6,9,7,3,-99,-99,-99,1,4,2,0,-99,38,-99,-99,-99,1,2,1,32,10,16,8,-99,13,-99,8,2,-99,2,1,2,-99
10/6/2020,7,-99,-99,-99,3,2,2,1,-99,-99,-99,1,1,1,1,-99,37,-99,-99,-99,1,2,1,38,8,7,3,-99,6,-99,1,2,-99,2,2,2,-99
10/6/2020,8,-99,-99,-99,4,4,3,7,-99,-99,-99,2,2,5,3,-99,46,-99,-99,-99,3,7,1,31,12,12,8,-99,8,-99,6,8,-99,5,7,7,-99
10/6/2020,9,-99,-99,-99,12,9,12,17,-99,-99,-99,9,13,12,9,-99,49,-99,-99,-99,6,14,14,30,19,13,17,-99,18,-99,15,13,-99,12,13,14,-99
10/6/2020,10,-99,-99,-99,30,21,19,25,-99,-99,-99,-99,27,24,21,-99,49,-99,-99,-99,17,36,27,38,29,20,27,-99,45,-99,29,19,-99,25,22,37,-99
10/6/2020,11,-99,-99,-99,45,39,36,45,-99,-99,-99,-99,41,47,45,-99,49,-99,-99,-99,34,41,44,51,47,41,44,-99,-99,-99,43,34,-99,39,41,51,-99
10/6/2020,12,-99,-99,-99,49,47,50,54,-99,-99,-99,-99,50,55,56,-99,52,-99,-99,-99,47,47,55,61,56,50,56,-99,-99,-99,54,44,-99,55,56,61,-99
10/6/2020,13,-99,-99,-99,55,61,57,64,-99,-99,-99,61,54,63,63,-99,60,-99,-99,-99,58,-99,61,72,62,58,63,-99,-99,-99,67,56,-99,70,64,68,-99
10/6/2020,14,-99,-99,-99,65,73,62,81,-99,-99,-99,59,63,67,67,-99,66,-99,-99,-99,69,-99,64,79,69,74,71,-99,-99,-99,72,65,-99,75,73,75,-99
10/6/2020,15,-99,-99,-99,66,78,70,91,-99,-99,-99,60,70,75,74,-99,75,-99,-99,-99,67,-99,62,85,69,87,71,-99,85,-99,79,69,-99,80,74,72,-99
10/6/2020,16,-99,-99,-99,62,81,69,95,-99,-99,-99,59,68,79,80,-99,83,-99,-99,-99,71,81,61,87,77,92,75,-99,88,-99,78,64,-99,89,81,64,-99
10/6/2020,17,-99,-99,-99,57,72,54,87,-99,-99,-99,57,62,63,62,-99,83,-99,-99,-99,58,69,60,85,66,82,69,-99,81,-99,77,57,-99,86,73,59,-99
10/6/2020,18,-99,-99,-99,48,55,42,66,-99,-99,-99,49,51,51,50,-99,71,-99,-99,-99,39,53,55,74,49,62,51,-99,65,-99,58,48,-99,65,50,52,-99
10/6/2020,19,-99,-99,-99,40,42,27,50,-99,-99,-99,40,39,44,39,-99,54,-99,-99,-99,32,41,47,53,35,43,40,-99,47,-99,43,28,-99,46,39,43,-99
10/6/2020,20,-99,-99,-99,30,35,26,43,-99,-99,-99,38,33,33,34,-99,42,-99,-99,-99,34,25,36,43,29,26,31,-99,39,-99,35,16,-99,37,36,40,-99
10/6/2020,21,-99,-99,-99,29,26,25,27,-99,-99,-99,18,33,28,32,-99,36,-99,-99,-99,28,25,34,40,25,28,28,-99,39,-99,36,18,-99,34,26,32,-99
10/6/2020,22,-99,-99,-99,28,27,26,33,-99,-99,-99,30,36,35,27,-99,42,-99,-99,-99,26,30,33,36,22,32,21,-99,26,-99,25,29,-99,27,24,33,-99
10/6/2020,23,-99,-99,-99,28,31,29,27,-99,-99,-99,28,37,29,29,-99,42,-99,-99,-99,24,32,27,29,28,23,24,-99,21,-99,21,29,-99,27,21,26,-99
10/6/2020,24,-99,-99,-99,31,35,31,23,-99,-99,-99,9,34,34,20,-99,42,-99,-99,-99,33,32,16,34,13,27,11,-99,27,-99,26,34,-99,35,28,28,-99
10/7/2020,1,-99,-99,-99,33,32,26,24,-99,-99,-99,1,27,23,17,-99,42,-99,-99,-99,24,20,6,36,22,31,24,-99,25,-99,29,30,-99,32,22,20,-99
10/7/2020,2,-99,-99,-99,33,24,15,21,-99,-99,-99,1,27,18,15,-99,39,-99,-99,-99,5,17,9,36,22,32,24,-99,27,-99,24,23,-99,8,14,19,-99
10/7/2020,3,-99,-99,-99,36,19,9,21,-99,-99,-99,1,29,13,13,-99,35,-99,-99,-99,12,6,9,38,20,32,19,-99,27,-99,23,19,-99,5,9,4,-99
10/7/2020,4,-99,-99,-99,32,12,7,17,-99,-99,-99,1,25,11,9,-99,33,-99,-99,-99,10,2,5,37,18,30,16,-99,20,-99,21,17,-99,5,3,4,-99
10/7/2020,5,-99,-99,-99,22,3,3,16,-99,-99,-99,1,19,7,7,-99,28,-99,-99,-99,1,2,1,36,10,28,8,-99,9,-99,19,16,-99,3,3,3,-99
10/7/2020,6,-99,-99,-99,13,2,2,12,-99,-99,-99,1,5,1,0,-99,30,-99,-99,-99,1,1,1,39,3,22,1,-99,3,-99,6,4,-99,6,1,2,-99
10/7/2020,7,-99,-99,-99,2,2,2,4,-99,-99,-99,1,2,2,1,-99,30,-99,-99,-99,1,1,1,37,2,14,2,-99,1,-99,3,2,-99,4,1,3,-99
10/7/2020,8,-99,-99,-99,3,3,3,6,-99,-99,-99,2,2,2,3,-99,21,-99,-99,-99,2,2,1,35,6,8,5,-99,6,-99,3,4,-99,4,5,6,-99
10/7/2020,9,-99,-99,-99,10,8,6,14,-99,-99,-99,10,6,10,8,-99,34,-99,-99,-99,6,10,10,39,17,12,11,-99,21,-99,11,9,-99,10,15,22,-99
10/7/2020,10,-99,-99,-99,36,20,12,28,-99,-99,-99,25,25,22,21,-99,35,-99,-99,-99,12,28,34,44,29,21,25,-99,30,-99,32,13,-99,27,22,41,-99
10/7/2020,11,-99,-99,-99,48,34,16,42,-99,-99,-99,39,38,37,31,-99,38,-99,-99,-99,22,37,45,50,42,32,38,-99,39,-99,47,37,-99,42,36,53,-99
10/7/2020,12,-99,-99,-99,47,38,32,55,-99,-99,-99,46,49,57,49,-99,43,-99,-99,-99,33,40,51,55,56,46,50,-99,50,-99,61,39,-99,52,47,52,-99
10/7/2020,13,-99,-99,-99,50,48,48,58,-99,-99,-99,55,55,74,67,-99,53,-99,-99,-99,41,55,60,73,73,49,70,-99,57,-99,74,48,-99,60,59,58,-99
10/7/2020,14,-99,-99,-99,54,61,71,65,-99,-99,-99,70,54,73,88,-99,63,-99,-99,-99,72,60,67,87,76,61,77,-99,67,-99,86,68,-99,69,77,64,-99
10/7/2020,15,-99,-99,-99,65,78,79,77,-99,-99,-99,72,59,73,86,-99,76,-99,-99,-99,103,72,73,102,78,71,81,-99,71,-99,104,68,-99,87,105,69,-99
10/7/2020,16,-99,-99,-99,79,105,91,105,-99,-99,-99,72,69,83,92,-99,81,-99,-99,-99,106,90,76,123,81,85,83,-99,75,-99,106,76,-99,115,96,69,-99
10/7/2020,17,-99,-99,-99,83,111,79,130,-99,-99,-99,68,79,83,90,-99,79,-99,-99,-99,93,83,71,113,81,102,85,-99,82,-99,94,72,-99,111,89,70,-99
10/7/2020,18,-99,-99,-99,74,79,61,94,-99,-99,-99,58,80,70,68,-99,78,-99,-99,-99,55,78,63,102,71,82,75,-99,86,-99,85,70,-99,105,79,63,-99
10/7/2020,19,-99,-99,-99,46,63,46,73,-99,-99,-99,32,60,50,46,-99,67,-99,-99,-99,36,64,53,88,40,66,39,-99,69,-99,60,45,-99,65,45,39,-99
10/7/2020,20,-99,-99,-99,27,38,19,51,-99,-99,-99,11,39,32,31,-99,71,-99,-99,-99,24,42,34,68,22,40,18,-99,42,-99,43,20,-99,48,24,26,-99
10/7/2020,21,-99,-99,-99,28,19,6,34,-99,-99,-99,4,34,25,31,-99,67,-99,-99,-99,20,31,28,49,11,36,12,-99,39,-99,30,17,-99,19,17,30,-99
10/7/2020,22,-99,-99,-99,21,17,15,26,-99,-99,-99,8,33,24,31,-99,47,-99,-99,-99,16,27,21,38,12,25,9,-99,30,-99,23,15,-99,12,16,27,-99
10/7/2020,23,-99,-99,-99,23,21,24,23,-99,-99,-99,6,36,33,29,-99,34,-99,-99,-99,20,30,21,31,24,24,14,-99,26,-99,22,27,-99,20,16,25,-99
10/7/2020,24,-99,-99,-99,23,30,27,33,-99,-99,-99,2,25,28,21,-99,34,-99,-99,-99,27,26,19,30,18,23,17,-99,24,-99,21,29,-99,30,24,25,-99
10/8/2020,1,-99,-99,-99,23,27,23,22,-99,-99,-99,1,28,36,15,-99,37,-99,-99,-99,21,17,18,31,15,24,13,-99,25,-99,26,24,-99,30,24,25,-99
10/8/2020,2,-99,-99,-99,23,25,20,16,-99,-99,-99,1,23,10,13,-99,43,-99,-99,-99,19,17,4,29,12,28,10,-99,30,-99,25,22,-99,25,14,31,-99
10/8/2020,3,-99,-99,-99,29,22,13,18,-99,-99,-99,1,23,10,17,-99,43,-99,-99,-99,9,11,1,29,19,28,15,-99,28,-99,21,22,-99,5,12,18,-99
10/8/2020,4,-99,-99,-99,27,22,4,14,-99,-99,-99,1,20,14,12,-99,40,-99,-99,-99,9,7,1,31,18,28,20,-99,22,-99,16,11,-99,3,2,7,-99
10/8/2020,5,-99,-99,-99,13,12,2,6,-99,-99,-99,1,12,5,9,-99,40,-99,-99,-99,2,3,1,32,14,23,11,-99,19,-99,17,2,-99,4,3,2,-99
10/8/2020,6,-99,-99,-99,3,3,1,4,-99,-99,-99,1,1,1,2,-99,40,-99,-99,-99,1,2,1,34,9,18,4,-99,4,-99,16,2,-99,2,2,2,-99
10/8/2020,7,-99,-99,-99,1,2,2,2,-99,-99,-99,1,1,0,1,-99,43,-99,-99,-99,1,1,1,35,3,15,1,-99,6,-99,5,2,-99,2,1,2,-99
10/8/2020,8,-99,-99,-99,6,3,3,6,-99,-99,-99,1,2,3,4,-99,36,-99,-99,-99,3,3,2,36,7,9,5,-99,13,-99,11,4,-99,6,4,4,-99
10/8/2020,9,-99,-99,-99,8,10,10,17,-99,-99,-99,3,9,11,12,-99,41,-99,-99,-99,10,8,12,38,17,16,10,-99,27,-99,18,9,-99,17,12,13,-99
10/8/2020,10,-99,-99,-99,15,23,19,34,-99,-99,-99,13,20,23,24,-99,49,-99,-99,-99,19,25,30,44,32,22,26,-99,31,-99,34,17,-99,29,25,28,-99
10/8/2020,11,-99,-99,-99,32,40,29,49,-99,-99,-99,32,30,41,45,-99,46,-99,-99,-99,35,-99,45,52,49,37,47,-99,39,-99,50,24,-99,46,42,40,-99
10/8/2020,12,-99,-99,-99,42,55,43,69,-99,-99,-99,44,26,49,57,-99,50,-99,-99,-99,57,-99,55,68,61,56,61,-99,62,-99,67,41,-99,62,59,48,-99
10/8/2020,13,-99,-99,-99,52,72,56,83,-99,-99,-99,53,53,64,69,-99,65,-99,-99,-99,80,-99,68,92,71,72,75,-99,71,-99,90,52,-99,83,81,54,-99
10/8/2020,14,-99,-99,-99,58,90,73,100,-99,-99,-99,57,63,72,72,-99,70,-99,-99,-99,87,73,75,111,80,84,81,-99,71,-99,102,71,-99,105,87,63,-99
10/8/2020,15,-99,-99,-99,62,100,85,121,-99,-99,-99,64,69,73,84,-99,67,-99,-99,-99,88,87,73,116,86,105,91,-99,81,-99,120,73,-99,115,96,75,-99
10/8/2020,16,-99,-99,-99,67,99,92,129,-99,-99,-99,65,79,78,97,-99,79,-99,-99,-99,87,101,75,119,88,115,96,-99,88,-99,121,76,-99,122,100,74,-99
10/8/2020,17,-99,-99,-99,70,107,94,126,-99,-99,-99,64,78,89,113,-99,77,-99,-99,-99,96,106,74,118,84,119,102,-99,95,-99,118,75,-99,112,94,70,-99
10/8/2020,18,-99,-99,-99,66,95,70,119,-99,-99,-99,59,71,76,93,-99,75,-99,-99,-99,87,84,79,100,88,111,100,-99,89,-99,92,64,-99,96,91,62,-99
10/8/2020,19,-99,-99,-99,52,58,34,85,-99,-99,-99,26,62,73,56,-99,56,-99,-99,-99,71,57,63,83,89,60,84,-99,36,-99,73,43,-99,80,85,30,-99
10/8/2020,20,-99,-99,-99,19,55,33,65,-99,-99,-99,20,35,50,51,-99,46,-99,-99,-99,60,45,48,84,69,45,75,-99,31,-99,69,15,-99,71,74,19,-99
10/8/2020,21,-99,-99,-99,16,36,15,36,-99,-99,-99,11,18,28,19,-99,39,-99,-99,-99,19,24,34,80,50,27,69,-99,41,-99,70,9,-99,66,49,15,-99
10/8/2020,22,-99,-99,-99,19,15,8,20,-99,-99,-99,6,21,20,24,-99,24,-99,-99,-99,20,18,19,70,43,-99,61,-99,25,-99,69,7,-99,67,21,19,-99
10/8/2020,23,-99,-99,-99,17,12,9,19,-99,-99,-99,2,21,20,18,-99,19,-99,-99,-99,18,18,15,43,51,18,47,-99,23,-99,52,13,-99,57,27,11,-99
10/8/2020,24,-99,-99,-99,19,14,12,21,-99,-99,-99,1,20,18,20,-99,21,-99,-99,-99,3,19,1,21,30,21,57,-99,23,-99,29,14,-99,25,28,15,-99
10/9/2020,1,-99,-99,-99,18,17,7,22,-99,-99,-99,1,18,17,20,-99,22,-99,-99,-99,3,17,1,17,13,21,38,-99,21,-99,30,15,-99,15,9,12,-99
10/9/2020,2,-99,-99,-99,15,13,2,21,-99,-99,-99,1,14,16,22,-99,24,-99,-99,-99,7,17,2,16,9,22,14,-99,25,-99,35,13,-99,15,3,7,-99
10/9/2020,3,-99,-99,-99,15,12,1,18,-99,-99,-99,1,12,13,15,-99,20,-99,-99,-99,5,12,4,13,9,21,9,-99,25,-99,34,11,-99,10,5,5,-99
10/9/2020,4,-99,-99,-99,14,12,9,15,-99,-99,-99,1,9,12,8,-99,18,-99,-99,-99,2,12,1,14,8,18,10,-99,23,-99,26,7,-99,19,4,6,-99
10/9/2020,5,-99,-99,-99,10,8,8,8,-99,-99,-99,1,5,1,1,-99,14,-99,-99,-99,2,4,1,16,5,11,7,-99,10,-99,21,3,-99,21,1,2,-99
